timestamp,cluster_node_list,cpu_usage_percentage,node_status,cpu_reserve,mem_usage_percentage,mem_reserve,Power,Energy
2024/07/22 04:03:34,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.4, 'cillium1': 5.62, 'cillium3': 0.69}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.28, 'cillium1': 7.91, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:03:50,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.36, 'cillium1': 5.58, 'cillium3': 0.59}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.28, 'cillium1': 7.94, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:04:05,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.38, 'cillium1': 5.44, 'cillium3': 0.72}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.28, 'cillium1': 7.83, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:04:20,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.41, 'cillium1': 5.71, 'cillium3': 0.79}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.26, 'cillium1': 7.88, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:04:36,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.43, 'cillium1': 5.74, 'cillium3': 0.68}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.25, 'cillium1': 7.86, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:04:51,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.39, 'cillium1': 5.9, 'cillium3': 0.68}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.25, 'cillium1': 7.83, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",110,80.4
2024/07/22 04:05:07,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.45, 'cillium1': 5.7, 'cillium3': 0.68}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.26, 'cillium1': 7.83, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",110,80.4
2024/07/22 04:05:22,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.39, 'cillium1': 5.82, 'cillium3': 0.66}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.81, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:05:38,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.43, 'cillium1': 5.73, 'cillium3': 0.73}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.8, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:05:53,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.38, 'cillium1': 5.76, 'cillium3': 0.73}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.23, 'cillium1': 7.81, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:06:09,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.41, 'cillium1': 5.55, 'cillium3': 0.74}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.23, 'cillium1': 7.82, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:06:24,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.37, 'cillium1': 5.52, 'cillium3': 0.78}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.21, 'cillium1': 7.82, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:06:40,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.44, 'cillium1': 5.22, 'cillium3': 0.76}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.21, 'cillium1': 7.81, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:06:55,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.43, 'cillium1': 5.64, 'cillium3': 0.75}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.21, 'cillium1': 7.83, 'cillium3': 2.99}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:07:11,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.43, 'cillium1': 5.59, 'cillium3': 0.69}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.83, 'cillium3': 2.96}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:07:26,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.39, 'cillium1': 5.63, 'cillium3': 0.69}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.83, 'cillium3': 2.96}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:07:42,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.41, 'cillium1': 5.29, 'cillium3': 0.69}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.84, 'cillium3': 2.97}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:07:57,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.38, 'cillium1': 5.4, 'cillium3': 0.72}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0, 'cillium1': 0.2, 'cillium3': 0}","{'cillium4': 3.22, 'cillium1': 7.84, 'cillium3': 2.97}","{'cillium4': 0, 'cillium1': 0.15, 'cillium3': 0}",100,80.4
2024/07/22 04:08:13,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 0.36, 'cillium1': 5.91, 'cillium3': 1.3}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 3.21, 'cillium1': 7.93, 'cillium3': 3.47}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:08:28,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 7.04, 'cillium1': 6.09, 'cillium3': 3.91}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 7.14, 'cillium1': 7.91, 'cillium3': 4.42}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:08:44,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 10.86, 'cillium1': 6.23, 'cillium3': 6.38}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 5.57, 'cillium1': 7.92, 'cillium3': 5.72}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:08:59,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.73, 'cillium1': 5.92, 'cillium3': 8.34}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.23, 'cillium1': 7.91, 'cillium3': 3.94}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",130,80.4
2024/07/22 04:09:15,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.79, 'cillium1': 5.75, 'cillium3': 8.24}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.22, 'cillium1': 7.91, 'cillium3': 5.07}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:09:30,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.72, 'cillium1': 5.56, 'cillium3': 8.25}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 5.08, 'cillium1': 7.92, 'cillium3': 3.64}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",130,80.4
2024/07/22 04:09:46,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.76, 'cillium1': 5.45, 'cillium3': 8.21}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 7.3, 'cillium1': 7.9, 'cillium3': 4.58}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:10:01,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.71, 'cillium1': 5.46, 'cillium3': 8.24}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 4.8, 'cillium1': 7.84, 'cillium3': 4.56}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",130,80.4
2024/07/22 04:10:16,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.75, 'cillium1': 5.39, 'cillium3': 8.24}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.62, 'cillium1': 7.86, 'cillium3': 4.26}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:10:32,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.77, 'cillium1': 5.63, 'cillium3': 8.24}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.1, 'cillium1': 7.86, 'cillium3': 5.48}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:10:47,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.75, 'cillium1': 5.62, 'cillium3': 8.24}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.3, 'cillium1': 7.86, 'cillium3': 3.91}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:11:03,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.77, 'cillium1': 5.75, 'cillium3': 8.25}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 5.42, 'cillium1': 7.85, 'cillium3': 5.04}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:11:18,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.74, 'cillium1': 5.46, 'cillium3': 8.3}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 5.99, 'cillium1': 7.85, 'cillium3': 3.53}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:11:34,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.79, 'cillium1': 5.33, 'cillium3': 8.23}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 5.2, 'cillium1': 7.87, 'cillium3': 4.66}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:11:49,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.75, 'cillium1': 5.36, 'cillium3': 8.3}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.3, 'cillium1': 0.2, 'cillium3': 0.2}","{'cillium4': 6.13, 'cillium1': 7.85, 'cillium3': 4.73}","{'cillium4': 3.22, 'cillium1': 0.15, 'cillium3': 2.15}",120,80.4
2024/07/22 04:12:05,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 11.77, 'cillium1': 6.46, 'cillium3': 9.02}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.6, 'cillium1': 0.6, 'cillium3': 0.5}","{'cillium4': 5.03, 'cillium1': 7.98, 'cillium3': 5.34}","{'cillium4': 6.44, 'cillium1': 4.44, 'cillium3': 5.37}",150,80.4
2024/07/22 04:12:20,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium4': 14.57, 'cillium1': 11.25, 'cillium3': 12.81}","{'cillium4': True, 'cillium1': True, 'cillium2': False, 'cillium3': True}","{'cillium4': 0.6, 'cillium1': 0.6, 'cillium3': 0.5}","{'cillium4': 6.93, 'cillium1': 10.3, 'cillium3': 4.76}","{'cillium4': 6.44, 'cillium1': 4.44, 'cillium3': 5.37}",140,80.4
