timestamp,timestamp,cluster_node_list,cpu_usage_percentage,node_status,cpu_reserve,mem_usage_percentage,mem_reserve,gpu_usage_percentage,gpu_temperature,Power,Energy
2024/07/31 06:30:41,2024/07/31 06:30:41,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.26, 'cillium4': 1.19, 'cillium1': 9.04}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.3, 'cillium4': 12.14, 'cillium1': 15.17}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",200,127.7
2024/07/31 06:30:46,2024/07/31 06:30:46,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.0, 'cillium4': 1.17, 'cillium1': 8.85}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.3, 'cillium4': 12.14, 'cillium1': 15.09}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:30:52,2024/07/31 06:30:52,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 0.59, 'cillium4': 1.47, 'cillium1': 9.11}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.3, 'cillium4': 12.14, 'cillium1': 15.09}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:30:57,2024/07/31 06:30:57,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.02, 'cillium4': 0.01, 'cillium1': 9.54}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.3, 'cillium4': 12.14, 'cillium1': 15.09}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:31:03,2024/07/31 06:31:03,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.23, 'cillium4': 0.74, 'cillium1': 8.66}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.3, 'cillium4': 12.13, 'cillium1': 15.09}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",200,127.7
2024/07/31 06:31:08,2024/07/31 06:31:08,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.56, 'cillium4': 1.51, 'cillium1': 8.74}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.31, 'cillium4': 12.13, 'cillium1': 15.09}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:31:14,2024/07/31 06:31:14,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.22, 'cillium4': 0.92, 'cillium1': 9.86}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.31, 'cillium4': 12.13, 'cillium1': 15.05}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:31:19,2024/07/31 06:31:19,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.03, 'cillium4': 0.45, 'cillium1': 10.41}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.31, 'cillium4': 12.13, 'cillium1': 15.06}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:31:25,2024/07/31 06:31:25,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 1.05, 'cillium4': 0.8, 'cillium1': 7.93}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.31, 'cillium4': 12.14, 'cillium1': 15.06}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
2024/07/31 06:31:30,2024/07/31 06:31:30,"['cillium2', 'cillium3', 'cillium4', 'cillium1']","{'cillium3': 0.98, 'cillium4': 1.16, 'cillium1': 8.79}","{'cillium2': False, 'cillium3': True, 'cillium4': True, 'cillium1': True}","{'cillium3': 0.2, 'cillium4': 0, 'cillium1': 0.2}","{'cillium3': 13.31, 'cillium4': 12.13, 'cillium1': 15.07}","{'cillium3': 0.1, 'cillium4': 0, 'cillium1': 0.15}","{'cillium3': 0.0, 'cillium4': 0.0}","{'cillium3': 46.0, 'cillium4': 36.0}",220,127.7
