timestamp,active_node_status,cpu_usage_cillium1,cpu_usage_cillium2,cpu_usage_cillium3,cpu_usage_cillium4,mem_usage_cillium1,mem_usage_cillium2,mem_usage_cillium3,mem_usage_cillium4,gpu_usage_cillium3,gpu_usage_cillium4,gpu_temp_cillium3,gpu_temp_cillium4,completed_batch_job,running_batch_job,pending_batch_job,total_batch_job,long_runnning_job,pending_long_running_job
2024/08/11 10:33:10,1,11.61,1.98,-1,56.58,16.21,4.06,-1,16.39,-1,34.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:33:15,1,11.04,0.58,-1,56.49,16.21,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:21,1,11.0,1.74,-1,55.67,16.21,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:26,1,10.6,1.09,-1,56.69,16.21,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:31,1,12.33,1.26,-1,55.75,16.21,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:37,1,13.29,1.86,-1,56.49,16.21,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:42,1,11.41,1.38,-1,56.55,16.2,4.06,-1,16.4,-1,32.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:33:47,1,10.34,1.29,-1,56.48,16.2,4.06,-1,16.4,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:33:53,1,11.18,1.46,-1,55.91,16.21,4.06,-1,16.4,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:33:58,1,11.39,1.09,-1,55.91,16.21,4.06,-1,16.4,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:03,1,10.69,0.93,-1,56.6,16.21,4.06,-1,16.4,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:09,1,10.9,2.17,-1,56.78,16.21,4.06,-1,16.39,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:14,1,11.67,1.92,-1,56.73,16.21,4.06,-1,16.39,-1,35.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:20,1,10.55,0.67,-1,56.5,16.21,4.06,-1,16.4,-1,36.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:25,1,12.25,1.69,-1,56.24,16.21,4.06,-1,16.4,-1,36.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:30,1,10.16,0.97,-1,55.67,16.21,4.05,-1,16.4,-1,36.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:36,1,11.4,1.19,-1,56.19,16.22,4.05,-1,16.4,-1,36.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:41,1,11.7,1.54,-1,56.96,16.22,4.05,-1,16.4,-1,36.0,-1,58.0,27,34,0,21,1,0
2024/08/11 10:34:46,1,10.81,1.35,-1,56.08,16.22,4.05,-1,16.4,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:34:52,1,11.19,1.49,-1,56.29,16.22,4.05,-1,16.4,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:34:57,1,10.4,1.35,-1,56.15,16.22,4.05,-1,16.41,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:02,1,10.34,1.32,-1,56.39,16.22,4.05,-1,16.4,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:08,1,12.59,1.89,-1,56.16,16.22,4.05,-1,16.39,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:13,1,14.85,1.38,-1,56.36,16.22,4.05,-1,16.4,-1,28.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:19,1,12.93,1.41,-1,56.47,16.22,4.05,-1,16.4,-1,37.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:35:24,1,10.29,1.71,-1,56.37,16.22,4.05,-1,16.39,-1,37.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:35:29,1,10.84,0.85,-1,56.14,16.22,4.05,-1,16.4,-1,37.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:35:35,1,10.98,1.03,-1,55.78,16.22,4.05,-1,16.4,-1,37.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:35:40,1,11.59,1.9,-1,56.49,16.23,4.05,-1,16.4,-1,37.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:35:46,1,10.75,1.28,-1,56.86,16.23,4.05,-1,16.39,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:51,1,11.07,1.5,-1,55.47,16.23,4.05,-1,16.39,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:35:56,1,11.11,1.51,-1,56.17,16.23,4.05,-1,16.39,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:02,1,12.66,1.7,-1,55.59,16.24,4.05,-1,16.4,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:07,1,12.87,1.39,-1,56.6,16.24,4.05,-1,16.39,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:12,1,11.15,1.73,-1,56.51,16.23,4.05,-1,16.38,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:18,1,11.56,1.84,-1,56.03,16.23,4.05,-1,16.38,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:23,1,11.28,1.6,-1,56.09,16.23,4.05,-1,16.39,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:29,1,10.81,1.45,-1,56.02,16.24,4.05,-1,16.38,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:34,1,10.79,1.06,-1,56.7,16.24,4.05,-1,16.39,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:39,1,11.89,1.26,-1,56.46,16.24,4.05,-1,16.39,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:45,1,10.9,1.06,-1,56.35,16.24,4.05,-1,16.38,-1,36.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:50,1,12.34,1.01,-1,56.02,16.23,4.05,-1,16.38,-1,29.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:36:55,1,13.19,1.47,-1,56.02,16.23,4.05,-1,16.38,-1,29.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:37:01,1,10.46,1.55,-1,56.53,16.24,4.06,-1,16.39,-1,29.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:37:06,1,11.74,1.65,-1,56.39,16.26,4.05,-1,16.4,-1,29.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:37:11,1,12.01,1.96,-1,56.28,16.26,4.05,-1,16.4,-1,29.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:37:17,1,10.89,1.41,-1,55.88,16.26,4.06,-1,16.4,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:22,1,10.91,1.43,-1,56.26,16.26,4.06,-1,16.41,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:28,1,10.65,1.54,-1,56.12,16.26,4.06,-1,16.41,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:33,1,10.66,1.49,-1,56.2,16.26,4.06,-1,16.41,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:38,1,11.4,1.42,-1,56.84,16.26,4.06,-1,16.41,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:44,1,11.4,0.95,-1,56.06,16.26,4.06,-1,16.4,-1,32.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:37:49,1,12.26,1.39,-1,56.13,16.26,4.06,-1,16.41,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:37:54,1,12.52,1.45,-1,56.5,16.26,4.06,-1,16.42,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:38:00,1,9.78,1.53,-1,56.26,16.27,4.06,-1,16.42,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:38:05,1,10.87,1.61,-1,56.31,16.27,4.06,-1,16.42,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:38:11,1,10.94,1.35,-1,56.33,16.27,4.06,-1,16.41,-1,41.0,-1,59.0,27,34,0,21,1,0
2024/08/11 10:38:16,1,10.74,1.27,-1,56.33,16.27,4.06,-1,16.4,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:21,1,10.62,1.39,-1,55.95,16.27,4.06,-1,16.41,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:27,1,10.71,1.35,-1,55.77,16.27,4.06,-1,16.41,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:32,1,10.96,1.55,-1,55.96,16.27,4.06,-1,16.41,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:37,1,11.41,1.19,-1,56.81,16.27,4.06,-1,16.41,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:43,1,11.65,1.6,-1,56.73,16.27,4.06,-1,16.41,-1,32.0,-1,61.0,27,34,0,21,1,0
2024/08/11 10:38:48,1,12.41,1.66,-1,55.74,16.27,4.06,-1,16.41,-1,38.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:38:54,1,12.4,0.87,-1,56.24,16.27,4.06,-1,16.41,-1,38.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:38:59,1,10.53,1.02,-1,56.38,16.27,4.06,-1,16.41,-1,38.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:04,1,10.04,1.7,-1,56.34,16.27,4.06,-1,16.42,-1,38.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:10,1,14.15,2.01,-1,56.77,16.19,4.06,-1,16.4,-1,38.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:15,1,11.19,1.29,-1,56.5,16.21,4.06,-1,16.4,-1,31.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:21,1,11.22,1.69,-1,56.2,16.2,4.06,-1,16.4,-1,31.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:26,1,10.66,1.14,-1,55.68,16.2,4.06,-1,16.4,-1,31.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:31,1,10.13,1.0,-1,56.56,16.2,4.06,-1,16.39,-1,31.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:37,1,12.7,1.2,-1,56.25,16.2,4.06,-1,16.32,-1,31.0,-1,60.0,27,34,0,21,1,0
2024/08/11 10:39:42,1,13.34,1.84,-1,55.27,16.2,4.06,-1,16.33,-1,31.0,-1,60.0,28,33,0,21,1,0
2024/08/11 10:39:47,1,11.24,1.82,-1,54.63,16.2,4.06,-1,16.25,-1,38.0,-1,60.0,28,33,0,21,1,0
2024/08/11 10:39:53,1,11.32,1.76,-1,53.97,16.2,4.07,-1,16.18,-1,38.0,-1,60.0,30,31,0,21,1,0
2024/08/11 10:39:58,1,12.15,1.78,-1,51.92,16.2,4.07,-1,16.17,-1,38.0,-1,60.0,30,31,0,21,1,0
2024/08/11 10:40:04,1,11.85,1.47,-1,51.65,16.2,4.07,-1,16.16,-1,38.0,-1,60.0,30,31,0,21,1,0
2024/08/11 10:40:09,1,10.92,1.86,-1,51.99,16.2,4.07,-1,16.15,-1,38.0,-1,60.0,30,31,0,21,1,0
2024/08/11 10:40:14,1,14.09,1.79,-1,51.85,16.23,4.07,-1,16.15,-1,38.0,-1,60.0,30,31,0,21,1,0
2024/08/11 10:40:20,1,10.61,1.61,-1,51.43,16.23,4.07,-1,16.15,-1,34.0,-1,61.0,30,31,0,21,1,0
2024/08/11 10:40:25,1,10.74,1.55,-1,51.07,16.24,4.07,-1,16.15,-1,34.0,-1,61.0,30,31,0,21,1,0
2024/08/11 10:40:30,1,10.29,1.31,-1,51.69,16.24,4.08,-1,16.15,-1,34.0,-1,61.0,30,31,0,21,1,0
2024/08/11 10:40:36,1,12.43,1.4,-1,51.48,16.25,4.08,-1,16.09,-1,34.0,-1,61.0,31,30,0,21,1,0
2024/08/11 10:40:41,1,12.87,1.84,-1,49.33,16.25,4.07,-1,16.01,-1,34.0,-1,61.0,32,29,0,21,1,0
2024/08/11 10:40:47,1,11.14,1.6,-1,49.05,16.25,4.07,-1,16.0,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:40:52,1,11.14,0.81,-1,48.58,16.25,4.07,-1,16.0,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:40:57,1,10.82,1.01,-1,48.3,16.25,4.08,-1,16.01,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:41:03,1,9.87,1.45,-1,48.42,16.26,4.08,-1,16.01,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:41:08,1,14.07,2.21,-1,48.52,16.26,4.08,-1,16.0,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:41:13,1,16.18,1.94,-1,48.61,16.26,4.08,-1,15.99,-1,36.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:41:19,1,11.81,1.2,-1,48.27,16.26,4.08,-1,15.99,-1,56.0,-1,62.0,32,29,0,21,1,0
2024/08/11 10:41:24,1,10.75,1.43,-1,48.31,16.26,4.08,-1,15.93,-1,56.0,-1,62.0,33,28,0,21,1,0
2024/08/11 10:41:30,1,11.44,2.0,-1,47.43,16.29,4.08,-1,14.56,-1,56.0,-1,62.0,34,27,0,21,0,0
2024/08/11 10:41:35,1,14.61,2.05,-1,44.38,16.3,4.08,-1,14.56,-1,56.0,-1,62.0,34,27,0,21,0,0
2024/08/11 10:41:40,1,13.26,1.98,-1,42.51,16.3,4.08,-1,14.46,-1,56.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:41:46,1,10.25,1.4,-1,41.76,16.31,4.08,-1,14.45,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:41:51,1,11.16,1.12,-1,41.37,16.31,4.08,-1,14.44,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:41:56,1,10.49,1.15,-1,41.78,16.31,4.08,-1,14.45,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:42:02,1,9.95,1.9,-1,41.68,16.31,4.08,-1,14.46,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:42:07,1,10.88,1.56,-1,41.87,16.32,4.08,-1,14.44,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:42:12,1,14.45,1.69,-1,41.8,16.32,4.07,-1,14.44,-1,38.0,-1,62.0,35,26,0,21,0,0
2024/08/11 10:42:18,1,13.96,1.71,-1,41.19,16.32,4.07,-1,14.44,-1,0.0,-1,52.0,35,26,0,21,0,0
2024/08/11 10:42:23,1,10.85,1.06,-1,41.35,16.32,4.08,-1,14.3,-1,0.0,-1,52.0,36,25,0,21,0,0
2024/08/11 10:42:29,1,11.94,1.95,-1,39.92,16.32,4.08,-1,14.23,-1,0.0,-1,52.0,38,23,0,21,0,0
2024/08/11 10:42:34,1,11.9,2.35,-1,37.29,16.32,4.07,-1,14.23,-1,0.0,-1,52.0,38,23,0,21,0,0
2024/08/11 10:42:39,1,11.15,1.44,-1,37.11,16.33,4.07,-1,14.22,-1,0.0,-1,52.0,38,23,0,21,0,0
2024/08/11 10:42:45,1,11.25,1.54,-1,36.12,16.33,4.07,-1,14.06,-1,0.0,-1,52.0,40,21,0,21,0,0
2024/08/11 10:42:50,1,12.3,2.19,-1,33.72,16.33,4.07,-1,13.98,-1,0.0,-1,48.0,41,20,0,21,0,0
2024/08/11 10:42:56,1,12.36,2.06,-1,32.48,16.36,4.07,-1,13.9,-1,0.0,-1,48.0,42,19,0,21,0,0
2024/08/11 10:43:01,1,13.21,1.71,-1,29.16,16.27,4.07,-1,13.83,-1,0.0,-1,48.0,43,18,0,21,0,0
2024/08/11 10:43:06,1,14.09,1.55,-1,28.73,16.28,4.07,-1,13.73,-1,0.0,-1,48.0,43,18,0,21,0,0
2024/08/11 10:43:12,1,14.19,1.81,-1,28.21,16.35,4.07,-1,13.73,-1,0.0,-1,48.0,43,18,0,21,0,0
2024/08/11 10:43:17,1,12.78,1.91,-1,27.12,16.36,4.07,-1,13.67,-1,0.0,-1,45.0,45,16,0,21,0,0
2024/08/11 10:43:23,1,11.3,1.45,-1,26.12,16.36,4.07,-1,13.66,-1,0.0,-1,45.0,45,16,0,21,0,0
2024/08/11 10:43:28,1,13.24,1.44,-1,24.54,16.33,4.07,-1,13.44,-1,0.0,-1,45.0,48,13,0,21,0,0
2024/08/11 10:43:33,1,14.47,2.51,-1,22.03,16.34,4.07,-1,13.17,-1,0.0,-1,45.0,50,11,0,21,0,0
2024/08/11 10:43:39,1,13.4,3.06,-1,18.41,16.33,4.07,-1,13.16,-1,0.0,-1,45.0,51,10,0,21,0,0
2024/08/11 10:43:44,1,11.84,1.85,-1,16.3,16.33,4.07,-1,13.09,-1,0.0,-1,45.0,51,10,0,21,0,0
2024/08/11 10:43:49,1,11.05,1.22,-1,15.57,16.33,4.07,-1,12.99,-1,0.0,-1,42.0,53,8,0,21,0,0
2024/08/11 10:43:55,1,11.08,1.89,-1,13.85,16.33,4.07,-1,12.99,-1,0.0,-1,42.0,53,8,0,21,0,0
2024/08/11 10:44:00,1,11.64,0.83,-1,11.82,16.33,4.07,-1,12.71,-1,0.0,-1,42.0,56,5,0,21,0,0
2024/08/11 10:44:05,1,15.25,3.28,-1,9.19,16.34,4.08,-1,12.61,-1,0.0,-1,42.0,58,3,0,21,0,0
2024/08/11 10:44:11,1,15.53,2.4,-1,6.18,16.34,4.08,-1,12.52,-1,0.0,-1,42.0,59,2,0,21,0,0
2024/08/11 10:44:16,1,13.06,1.89,-1,1.91,16.34,4.08,-1,12.36,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:22,1,11.66,1.71,-1,1.52,16.34,4.08,-1,12.37,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:27,1,10.75,1.05,-1,1.1,16.33,4.08,-1,12.36,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:32,1,10.2,1.44,-1,0.78,16.34,4.08,-1,12.37,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:38,1,12.22,1.69,-1,1.35,16.33,4.08,-1,12.36,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:43,1,12.9,1.31,-1,1.48,16.33,4.08,-1,12.36,-1,0.0,-1,40.0,61,0,0,21,0,0
2024/08/11 10:44:49,1,10.76,1.09,-1,1.41,16.33,4.08,-1,12.35,-1,0.0,-1,39.0,61,0,0,21,0,0
2024/08/11 10:44:54,1,10.6,1.35,-1,1.66,16.33,4.08,-1,12.35,-1,0.0,-1,39.0,61,0,0,21,0,0
2024/08/11 10:44:59,1,10.82,1.74,-1,0.99,16.33,4.08,-1,12.36,-1,0.0,-1,39.0,61,0,0,21,0,0
2024/08/11 10:45:05,1,9.48,1.5,-1,1.18,16.33,4.08,-1,12.35,-1,0.0,-1,39.0,61,0,0,21,0,0
2024/08/11 10:45:10,1,12.89,1.46,-1,1.74,16.34,4.08,-1,12.36,-1,0.0,-1,39.0,61,0,0,21,0,0
2024/08/11 10:45:15,1,13.41,1.44,-1,1.57,16.34,4.08,-1,12.35,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:21,1,12.69,1.96,-1,0.84,16.34,4.08,-1,12.36,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:26,1,10.72,1.24,-1,1.71,16.35,4.08,-1,12.35,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:32,1,10.17,1.25,-1,1.25,16.35,4.08,-1,12.35,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:37,1,10.9,1.62,-1,1.41,16.36,4.08,-1,12.35,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:42,1,11.24,1.43,-1,1.07,16.36,4.08,-1,12.35,-1,0.0,-1,37.0,61,0,0,21,0,0
2024/08/11 10:45:48,1,10.33,1.44,-1,1.22,16.36,4.08,-1,12.35,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:45:53,1,10.76,0.85,-1,1.65,16.35,4.08,-1,12.36,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:45:58,1,11.44,1.03,-1,1.17,16.35,4.08,-1,12.36,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:46:04,1,10.69,1.95,-1,1.23,16.35,4.08,-1,12.35,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:46:09,1,12.2,2.18,-1,1.61,16.36,4.08,-1,12.34,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:46:14,1,12.54,2.11,-1,1.07,16.36,4.08,-1,12.34,-1,0.0,-1,36.0,61,0,0,21,0,0
2024/08/11 10:46:20,1,10.4,1.43,-1,1.28,16.36,4.08,-1,12.34,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:25,1,9.93,1.56,-1,1.63,16.36,4.08,-1,12.34,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:31,1,9.49,1.26,-1,0.6,16.36,4.08,-1,12.34,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:36,1,10.97,1.43,-1,1.91,16.36,4.08,-1,12.34,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:41,1,11.34,1.25,-1,1.62,16.36,4.08,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:47,1,10.66,0.77,-1,1.78,16.36,4.08,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:52,1,10.51,1.16,-1,1.38,16.36,4.08,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:46:57,1,10.71,1.55,-1,1.31,16.36,4.08,-1,12.34,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:47:03,1,12.75,1.69,-1,0.92,16.37,4.08,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:47:08,1,14.1,1.71,-1,1.03,16.37,4.07,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:47:14,1,12.64,1.34,-1,1.61,16.32,4.08,-1,12.33,-1,0.0,-1,35.0,61,0,0,21,0,0
2024/08/11 10:47:19,1,11.18,1.37,-1,1.46,16.33,4.08,-1,12.33,-1,0.0,-1,34.0,61,0,0,21,0,0
2024/08/11 10:47:24,1,10.47,1.95,-1,1.5,16.33,4.07,-1,12.34,-1,0.0,-1,34.0,61,0,0,21,0,0
2024/08/11 10:47:30,1,9.44,1.45,-1,1.73,16.33,4.08,-1,12.34,-1,0.0,-1,34.0,61,0,0,21,0,0
2024/08/11 10:47:35,1,10.51,0.94,-1,1.29,16.33,4.08,-1,12.34,-1,0.0,-1,34.0,61,0,0,21,0,0
2024/08/11 10:47:40,1,10.78,1.6,-1,1.37,16.33,4.08,-1,12.34,-1,0.0,-1,34.0,61,0,0,21,0,0
2024/08/11 10:47:46,1,10.34,1.37,-1,1.45,16.33,4.08,-1,12.33,-1,0.0,-1,33.0,61,0,0,21,0,0
2024/08/11 10:47:51,1,11.05,0.91,-1,0.9,16.31,4.08,-1,12.34,-1,0.0,-1,33.0,61,0,0,21,0,0
2024/08/11 10:49:37,1,11.15,88.76,-1,22.9,16.28,6.05,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:49:42,0,11.66,88.94,-1,-1,16.28,5.93,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:49:47,0,11.19,88.84,-1,-1,16.28,5.95,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:49:53,0,10.68,88.41,-1,-1,16.28,5.99,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:49:58,0,10.04,88.48,-1,-1,16.28,5.92,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:04,0,9.96,88.7,-1,-1,16.29,5.95,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:09,0,11.25,88.92,-1,-1,16.28,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:14,0,11.22,88.99,-1,-1,16.28,5.88,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:20,0,13.91,88.74,-1,-1,16.28,5.91,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:25,0,10.36,89.1,-1,-1,16.27,5.93,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:31,0,11.19,88.56,-1,-1,16.27,5.96,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:36,0,12.12,88.86,-1,-1,16.27,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:41,0,10.67,88.64,-1,-1,16.27,5.98,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:47,0,10.62,88.51,-1,-1,16.27,5.98,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:52,0,11.51,88.61,-1,-1,16.26,5.99,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:50:58,0,10.89,88.46,-1,-1,16.26,6.0,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:03,0,10.29,88.73,-1,-1,16.26,5.98,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:08,0,12.95,88.87,-1,-1,16.26,5.93,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:14,0,13.4,88.78,-1,-1,16.26,5.96,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:19,0,11.11,88.65,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:24,0,11.07,88.8,-1,-1,16.26,5.99,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:30,0,9.67,88.74,-1,-1,16.26,5.95,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:35,0,10.75,88.45,-1,-1,16.26,5.94,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:41,0,11.26,88.65,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:46,0,10.47,88.3,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:51,0,10.44,88.56,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:51:57,0,10.69,88.74,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:52:02,0,12.54,88.54,-1,-1,16.26,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:52:08,0,12.64,89.04,-1,-1,16.25,5.97,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:52:13,0,10.16,89.06,-1,-1,16.25,5.99,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
2024/08/11 10:52:18,0,9.81,88.5,-1,-1,16.25,5.99,-1,-1,-1,-1,-1,-1,8,14,26,2,0,2
