timestamp,timestamp,cluster_node_list,cpu_usage_percentage,node_status,cpu_reserve,mem_usage_percentage,mem_reserve,gpu_usage_percentage,gpu_temperature,Power,Energy
2024/08/05 08:57:14,2024/08/05 08:57:14,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.36, 'cillium2': 2.1, 'cillium3': 0.97}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.37, 'cillium2': 3.32, 'cillium3': 12.52}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 0.0},{'cillium3': 49.0},180,163.1
2024/08/05 08:57:20,2024/08/05 08:57:20,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 11.94, 'cillium2': 1.99, 'cillium3': 0.93}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.32, 'cillium2': 3.32, 'cillium3': 12.6}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 0.0},{'cillium3': 49.0},240,163.1
2024/08/05 08:57:25,2024/08/05 08:57:25,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 10.28, 'cillium2': 1.44, 'cillium3': 5.79}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.33, 'cillium2': 3.33, 'cillium3': 13.86}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 0.0},{'cillium3': 49.0},260,163.1
2024/08/05 08:57:31,2024/08/05 08:57:31,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 8.51, 'cillium2': 1.59, 'cillium3': 5.04}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.34, 'cillium2': 3.33, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 66.0},{'cillium3': 54.0},260,163.1
2024/08/05 08:57:36,2024/08/05 08:57:36,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 10.91, 'cillium2': 1.79, 'cillium3': 4.57}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.37, 'cillium2': 3.32, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 66.0},{'cillium3': 54.0},260,163.1
2024/08/05 08:57:42,2024/08/05 08:57:42,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 10.07, 'cillium2': 1.49, 'cillium3': 3.59}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.38, 'cillium2': 3.33, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 66.0},{'cillium3': 54.0},250,163.1
2024/08/05 08:57:47,2024/08/05 08:57:47,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 8.5, 'cillium2': 1.64, 'cillium3': 3.96}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.37, 'cillium2': 3.33, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 66.0},{'cillium3': 54.0},270,163.1
2024/08/05 08:57:53,2024/08/05 08:57:53,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.56, 'cillium2': 1.76, 'cillium3': 4.6}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.36, 'cillium2': 3.33, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 66.0},{'cillium3': 54.0},270,163.1
2024/08/05 08:57:58,2024/08/05 08:57:58,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 8.79, 'cillium2': 1.73, 'cillium3': 4.3}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.36, 'cillium2': 3.33, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 65.0},{'cillium3': 65.0},270,163.1
2024/08/05 08:58:04,2024/08/05 08:58:04,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 8.07, 'cillium2': 1.74, 'cillium3': 4.42}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.36, 'cillium2': 3.32, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 65.0},{'cillium3': 65.0},270,163.1
2024/08/05 08:58:09,2024/08/05 08:58:09,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.72, 'cillium2': 1.97, 'cillium3': 4.14}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.36, 'cillium2': 3.31, 'cillium3': 13.87}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 65.0},{'cillium3': 65.0},270,163.1
2024/08/05 08:58:15,2024/08/05 08:58:15,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 7.13, 'cillium2': 1.94, 'cillium3': 4.39}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': True}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium3': 0}","{'cillium1': 8.36, 'cillium2': 3.31, 'cillium3': 13.86}","{'cillium1': 0.15, 'cillium2': 0.1, 'cillium3': 0}",{'cillium3': 65.0},{'cillium3': 65.0},270,163.1
